status_id,status_message,link_name,status_type,"status,_link",status_published,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
7331091005_10154110000001720,"""LeBron James suffers an injury ahead of the playoffs, sources say. (via Twitter)""","""LeBron James update, breaking news""",native_video,https://www.facebook.com/bleacherreport/posts/10154110000001720,2016-06-12 02:00:00,17897,4342,11257,8516,1007,16607,11653,34352
7331091005_10154110000001721,"""Ben Simmons delivers a clutch performance in the final minutes. (via Twitter)""","""Ben Simmons update, breaking news""",photo,https://www.facebook.com/bleacherreport/posts/10154110000001721,"June 13, 2016 06:50",1577,45376,28077,14444,11244,35723,38777,36927
7331091005_10154110000001722,"""Chris Paul addresses rumors in a candid interview. (via Twitter)""","""Chris Paul update, breaking news""",native_video,https://www.facebook.com/bleacherreport/posts/10154110000001722,"June 06, 2016 02:48",46258,7672,13064,41688,21070,21210,39422,36754
7331091005_10154110000001723,"""Kevin Durant will likely be the No. 1 pick of the NBA Draft, but who should it be? (sources say)""","""Kevin Durant update, breaking news""",native_video,https://www.facebook.com/bleacherreport/posts/10154110000001723,2016/06/09 17:01,10034,12366,35993,15888,43120,16502,21567,2467
7331091005_10154110000001724,"""Kyrie Irving is drawing interest from multiple teams, according to reports. (sources say)""","""Kyrie Irving update, breaking news""",photo,https://www.facebook.com/bleacherreport/posts/10154110000001724,2016-06-15 16:48:00,17441,31655,47460,33206,42406,25996,36733,34097
7331091005_10154110000001725,"""Chris Paul suffers an injury ahead of the playoffs, sources say. (reportedly)""","""Chris Paul update, breaking news""",link,https://www.facebook.com/bleacherreport/posts/10154110000001725,2016/06/09 17:15,10520,916,3791,19446,28537,14606,18067,21582
7331091005_10154110000001726,"""Russell Westbrook will likely be the No. 1 pick of the NBA Draft, but who should it be? (reportedly)""","""Russell Westbrook update, breaking news""",link,https://www.facebook.com/bleacherreport/posts/10154110000001726,"June 13, 2016 07:40",38619,28016,20508,764,885,46310,33208,40621
7331091005_10154110000001727,"""Stephen Curry delivers a clutch performance in the final minutes. (via NBA TV)""","""Stephen Curry update, breaking news""",native_video,https://www.facebook.com/bleacherreport/posts/10154110000001727,2016-06-15 17:24:00,28245,29043,37920,24506,8920,10315,21335,47980
7331091005_10154110000001728,"""James Harden opts out of his contract, testing free agency this summer. (via ESPN)""","""James Harden update, breaking news""",video,https://www.facebook.com/bleacherreport/posts/10154110000001728,2016/06/16 22:24,14019,536,47134,21362,30316,12526,42893,14220
7331091005_10154110000001729,"""Kevin Durant opts out of his contract, testing free agency this summer. (sources say)""","""Kevin Durant update, breaking news""",Timeline Photos,https://www.facebook.com/bleacherreport/posts/10154110000001729,2016-06-04 22:27:00,16307,36402,48282,28985,27687,34653,37150,22708
7331091005_10154110000001730,"""Kevin Durant delivers a clutch performance in the final minutes. (sources say)""","""Kevin Durant update, breaking news""",photo,https://www.facebook.com/bleacherreport/posts/10154110000001730,2016-06-10 22:40:00,20086,30919,3602,38942,38,24225,7735,8909
7331091005_10154110000001731,"""Kawhi Leonard opts out of his contract, testing free agency this summer. (via Twitter)""","""Kawhi Leonard update, breaking news""",native_video,https://www.facebook.com/bleacherreport/posts/10154110000001731,"June 18, 2016 03:54",20622,289,31755,13515,14951,36923,34980,30997
7331091005_10154110000001732,"""Russell Westbrook suffers an injury ahead of the playoffs, sources say. (via Twitter)""","""Russell Westbrook update, breaking news""",native_video,https://www.facebook.com/bleacherreport/posts/10154110000001732,2016-06-14 13:32:00,25614,35302,2102,10186,33011,26050,14525,18272
7331091005_10154110000001733,"""Kawhi Leonard is drawing interest from multiple teams, according to reports. (via ESPN)""","""Kawhi Leonard update, breaking news""",Timeline Photos,https://www.facebook.com/bleacherreport/posts/10154110000001733,2016/06/09 18:11,41185,5366,32126,43981,25545,35195,45594,33343
7331091005_10154110000001734,"""Russell Westbrook was traded last night, and fans are still reacting. (sources say)""","""Russell Westbrook update, breaking news""",video,https://www.facebook.com/bleacherreport/posts/10154110000001734,"June 16, 2016 23:42",12565,3987,36907,7775,666,29804,36834,12454
7331091005_10154110000001735,"""Kyrie Irving is drawing interest from multiple teams, according to reports. (via NBA TV)""","""Kyrie Irving update, breaking news""",video,https://www.facebook.com/bleacherreport/posts/10154110000001735,2016/06/13 09:10,40761,41025,38198,11595,37049,42360,41174,48499
7331091005_10154110000001736,"""Ben Simmons makes franchise history with a record-breaking night. (via NBA TV)""","""Ben Simmons update, breaking news""",Timeline Photos,https://www.facebook.com/bleacherreport/posts/10154110000001736,"June 04, 2016 22:48",11511,46045,1782,37900,17145,39997,10812,2865
7331091005_10154110000001737,"""Russell Westbrook just dropped a triple-double, and the crowd went crazy. (via Twitter)""","""Russell Westbrook update, breaking news""",link,https://www.facebook.com/bleacherreport/posts/10154110000001737,2016/06/17 00:21,22241,14482,42573,12190,32082,4852,35145,39979
7331091005_10154110000001738,"""Russell Westbrook will likely be the No. 1 pick of the NBA Draft, but who should it be? (via Twitter)""","""Russell Westbrook update, breaking news""",link,https://www.facebook.com/bleacherreport/posts/10154110000001738,"June 12, 2016 04:42",16907,22275,6536,31731,8288,49896,38970,40570
7331091005_10154110000001739,"""Kawhi Leonard is drawing interest from multiple teams, according to reports. (via NBA TV)""","""Kawhi Leonard update, breaking news""",photo,https://www.facebook.com/bleacherreport/posts/10154110000001739,2016-06-10 23:52:00,14163,6530,27746,39828,21233,4712,28296,36627
7331091005_10154110000001740,"""Kevin Durant opts out of his contract, testing free agency this summer. (reportedly)""","""Kevin Durant update, breaking news""",video,https://www.facebook.com/bleacherreport/posts/10154110000001740,2016/06/18 06:00,7154,30788,24661,33337,42496,44749,37356,47604
7331091005_10154110000001741,"""Chris Paul suffers an injury ahead of the playoffs, sources say. (via ESPN)""","""Chris Paul update, breaking news""",video,https://www.facebook.com/bleacherreport/posts/10154110000001741,"June 12, 2016 05:09",4299,9405,1815,24752,5542,30576,37565,36447
7331091005_10154110000001742,"""Chris Paul delivers a clutch performance in the final minutes. (reportedly)""","""Chris Paul update, breaking news""",photo,https://www.facebook.com/bleacherreport/posts/10154110000001742,2016-06-15 20:24:00,29828,23581,14985,13794,16018,37613,3754,400
7331091005_10154110000001743,"""Derrick Rose leads his team to a huge comeback win, silencing critics. (sources say)""","""Derrick Rose update, breaking news""",video,https://www.facebook.com/bleacherreport/posts/10154110000001743,"June 11, 2016 00:24",24588,26749,23706,28984,41273,1557,48863,29090
7331091005_10154110000001744,"""Chris Paul addresses rumors in a candid interview. (sources say)""","""Chris Paul update, breaking news""",Timeline Photos,https://www.facebook.com/bleacherreport/posts/10154110000001744,"June 07, 2016 09:20",8446,40359,43585,28203,23794,38654,48349,10658
7331091005_10154110000001745,"""Kawhi Leonard just dropped a triple-double, and the crowd went crazy. (sources say)""","""Kawhi Leonard update, breaking news""",link,https://www.facebook.com/bleacherreport/posts/10154110000001745,2016/06/19 12:15,33858,2874,9853,43439,20771,31751,20068,43128
7331091005_10154110000001746,"""Stephen Curry will likely be the No. 1 pick of the NBA Draft, but who should it be? (sources say)""","""Stephen Curry update, breaking news""",link,https://www.facebook.com/bleacherreport/posts/10154110000001746,"June 04, 2016 23:18",22934,16201,2431,33722,26026,43917,15087,29418
7331091005_10154110000001747,"""LeBron James delivers a clutch performance in the final minutes. (reportedly)""","""LeBron James update, breaking news""",native_video,https://www.facebook.com/bleacherreport/posts/10154110000001747,"June 06, 2016 04:28",49061,2209,19142,19306,5162,31763,17737,28387
7331091005_10154110000001748,"""LeBron James delivers a clutch performance in the final minutes. (sources say)""","""LeBron James update, breaking news""",link,https://www.facebook.com/bleacherreport/posts/10154110000001748,2016-06-04 23:24:00,29713,20114,34481,15252,44110,41563,8700,16782
7331091005_10154110000001749,"""Stephen Curry leads his team to a huge comeback win, silencing critics. (sources say)""","""Stephen Curry update, breaking news""",link,https://www.facebook.com/bleacherreport/posts/10154110000001749,"June 12, 2016 06:21",23962,23605,46037,38529,22387,43528,28152,11772
7331091005_10154110000001750,"""LeBron James just dropped a triple-double, and the crowd went crazy. (via ESPN)""","""LeBron James update, breaking news""",Timeline Photos,https://www.facebook.com/bleacherreport/posts/10154110000001750,2016/06/13 11:40,37175,1823,8240,7281,28075,20110,6407,14962
7331091005_10154110000001751,"""Russell Westbrook makes franchise history with a record-breaking night. (via ESPN)""","""Russell Westbrook update, breaking news""",video,https://www.facebook.com/bleacherreport/posts/10154110000001751,"June 11, 2016 01:28",29041,22279,12868,42121,1353,8887,36835,306
7331091005_10154110000001752,"""Kyrie Irving was traded last night, and fans are still reacting. (sources say)""","""Kyrie Irving update, breaking news""",native_video,https://www.facebook.com/bleacherreport/posts/10154110000001752,2016/06/11 01:36,18857,41572,48614,20400,47046,32991,24719,6810
7331091005_10154110000001753,"""LeBron James was traded last night, and fans are still reacting. (reportedly)""","""LeBron James update, breaking news""",Timeline Photos,https://www.facebook.com/bleacherreport/posts/10154110000001753,"June 19, 2016 14:15",37010,8253,6622,2876,25603,25771,28716,15078
7331091005_10154110000001754,"""Russell Westbrook addresses rumors in a candid interview. (via ESPN)""","""Russell Westbrook update, breaking news""",native_video,https://www.facebook.com/bleacherreport/posts/10154110000001754,2016/06/06 04:56,1600,26064,21199,36440,8370,40471,25813,35613
7331091005_10154110000001755,"""Derrick Rose opts out of his contract, testing free agency this summer. (via ESPN)""","""Derrick Rose update, breaking news""",video,https://www.facebook.com/bleacherreport/posts/10154110000001755,2016/06/17 04:15,17564,18962,11556,26354,5348,42709,45762,43520
7331091005_10154110000001756,"""Kawhi Leonard will likely be the No. 1 pick of the NBA Draft, but who should it be? (reportedly)""","""Kawhi Leonard update, breaking news""",link,https://www.facebook.com/bleacherreport/posts/10154110000001756,2016/06/09 20:52,2030,34029,16601,22491,48983,44876,18317,7354
7331091005_10154110000001757,"""LeBron James was traded last night, and fans are still reacting. (via Twitter)""","""LeBron James update, breaking news""",link,https://www.facebook.com/bleacherreport/posts/10154110000001757,"June 18, 2016 09:58",42236,15444,21190,44693,26112,23543,36382,27305
7331091005_10154110000001758,"""Derrick Rose makes franchise history with a record-breaking night. (via NBA TV)""","""Derrick Rose update, breaking news""",native_video,https://www.facebook.com/bleacherreport/posts/10154110000001758,"June 11, 2016 02:24",20391,23124,46136,47660,41274,37016,15514,45879
7331091005_10154110000001759,"""Derrick Rose just dropped a triple-double, and the crowd went crazy. (via Twitter)""","""Derrick Rose update, breaking news""",link,https://www.facebook.com/bleacherreport/posts/10154110000001759,2016/06/07 10:35,44221,2744,22147,17871,24272,11544,47931,29994
7331091005_10154110000001760,"""Russell Westbrook opts out of his contract, testing free agency this summer. (sources say)""","""Russell Westbrook update, breaking news""",Timeline Photos,https://www.facebook.com/bleacherreport/posts/10154110000001760,2016/06/11 02:40,379,42027,21909,19890,19566,49992,6173,29062
7331091005_10154110000001761,"""Derrick Rose addresses rumors in a candid interview. (via Twitter)""","""Derrick Rose update, breaking news""",Timeline Photos,https://www.facebook.com/bleacherreport/posts/10154110000001761,2016-06-17 05:33:00,49899,4342,29672,17984,15580,17799,3391,48839
7331091005_10154110000001762,"""Derrick Rose is drawing interest from multiple teams, according to reports. (via ESPN)""","""Derrick Rose update, breaking news""",video,https://www.facebook.com/bleacherreport/posts/10154110000001762,2016-06-09 21:34:00,40415,31402,45485,46968,19729,24933,10743,17866
7331091005_10154110000001763,"""Stephen Curry makes franchise history with a record-breaking night. (reportedly)""","""Stephen Curry update, breaking news""",link,https://www.facebook.com/bleacherreport/posts/10154110000001763,2016/06/07 10:55,3609,14068,22877,43964,37840,36711,8983,40819
7331091005_10154110000001764,"""Stephen Curry suffers an injury ahead of the playoffs, sources say. (via ESPN)""","""Stephen Curry update, breaking news""",Timeline Photos,https://www.facebook.com/bleacherreport/posts/10154110000001764,2016/06/14 19:24,47607,31213,12310,49368,22549,26203,15624,12550
7331091005_10154110000001765,"""Derrick Rose is drawing interest from multiple teams, according to reports. (reportedly)""","""Derrick Rose update, breaking news""",link,https://www.facebook.com/bleacherreport/posts/10154110000001765,2016-06-12 08:45:00,5824,3470,13862,45082,37132,39991,9692,13600
7331091005_10154110000001766,"""Russell Westbrook will likely be the No. 1 pick of the NBA Draft, but who should it be? (reportedly)""","""Russell Westbrook update, breaking news""",video,https://www.facebook.com/bleacherreport/posts/10154110000001766,2016-06-18 12:04:00,27223,18488,48487,31250,29017,17378,44806,41254
7331091005_10154110000001767,"""Russell Westbrook opts out of his contract, testing free agency this summer. (sources say)""","""Russell Westbrook update, breaking news""",native_video,https://www.facebook.com/bleacherreport/posts/10154110000001767,"June 05, 2016 00:21",1186,28444,13062,29468,10540,20863,21640,15604
7331091005_10154110000001768,"""Russell Westbrook addresses rumors in a candid interview. (reportedly)""","""Russell Westbrook update, breaking news""",photo,https://www.facebook.com/bleacherreport/posts/10154110000001768,2016-06-06 05:52:00,48550,42935,7359,33666,9277,38135,8163,45704
7331091005_10154110000001769,"""Russell Westbrook leads his team to a huge comeback win, silencing critics. (via NBA TV)""","""Russell Westbrook update, breaking news""",photo,https://www.facebook.com/bleacherreport/posts/10154110000001769,2016-06-13 14:50:00,38763,6181,1446,47269,44617,27246,23024,25807
7331091005_10154110000001770,"""Stephen Curry leads his team to a huge comeback win, silencing critics. (via ESPN)""","""Stephen Curry update, breaking news""",native_video,https://www.facebook.com/bleacherreport/posts/10154110000001770,2016-06-08 17:00:00,15211,15034,9307,34616,47737,4422,3503,9131
7331091005_10154110000001771,"""Kawhi Leonard just dropped a triple-double, and the crowd went crazy. (via ESPN)""","""Kawhi Leonard update, breaking news""",video,https://www.facebook.com/bleacherreport/posts/10154110000001771,2016-06-18 13:14:00,14342,27034,5157,46283,17388,11099,24135,2941
7331091005_10154110000001772,"""Ben Simmons just dropped a triple-double, and the crowd went crazy. (via ESPN)""","""Ben Simmons update, breaking news""",link,https://www.facebook.com/bleacherreport/posts/10154110000001772,2016-06-12 09:48:00,16821,8061,35787,21417,13040,29326,46489,1502
7331091005_10154110000001773,"""LeBron James is drawing interest from multiple teams, according to reports. (via ESPN)""","""LeBron James update, breaking news""",video,https://www.facebook.com/bleacherreport/posts/10154110000001773,"June 14, 2016 21:03",22697,5105,28776,15518,4055,28054,25187,32144
7331091005_10154110000001774,"""Kyrie Irving opts out of his contract, testing free agency this summer. (sources say)""","""Kyrie Irving update, breaking news""",native_video,https://www.facebook.com/bleacherreport/posts/10154110000001774,"June 09, 2016 22:58",18282,36593,20914,48004,18390,8468,39313,30727
7331091005_10154110000001775,"""Stephen Curry was traded last night, and fans are still reacting. (via Twitter)""","""Stephen Curry update, breaking news""",link,https://www.facebook.com/bleacherreport/posts/10154110000001775,"June 06, 2016 06:20",15079,45431,41617,29693,19047,3198,4410,37689
7331091005_10154110000001776,"""Stephen Curry addresses rumors in a candid interview. (via Twitter)""","""Stephen Curry update, breaking news""",Timeline Photos,https://www.facebook.com/bleacherreport/posts/10154110000001776,"June 16, 2016 03:12",1127,42356,15865,30788,37770,10118,48194,37616
7331091005_10154110000001777,"""Russell Westbrook just dropped a triple-double, and the crowd went crazy. (sources say)""","""Russell Westbrook update, breaking news""",native_video,https://www.facebook.com/bleacherreport/posts/10154110000001777,2016-06-07 12:05:00,17375,19358,44368,20167,7186,41930,45423,38958
7331091005_10154110000001778,"""Kyrie Irving delivers a clutch performance in the final minutes. (reportedly)""","""Kyrie Irving update, breaking news""",video,https://www.facebook.com/bleacherreport/posts/10154110000001778,2016-06-07 12:10:00,49556,9880,40018,30020,14050,31011,7181,14502
7331091005_10154110000001779,"""LeBron James delivers a clutch performance in the final minutes. (via NBA TV)""","""LeBron James update, breaking news""",video,https://www.facebook.com/bleacherreport/posts/10154110000001779,2016/06/07 12:15,29359,38010,29344,27948,31217,48432,34689,263
7331091005_10154110000001780,"""LeBron James makes franchise history with a record-breaking night. (via NBA TV)""","""LeBron James update, breaking news""",link,https://www.facebook.com/bleacherreport/posts/10154110000001780,"June 17, 2016 09:40",28600,44218,32850,21965,45428,9655,27578,31192
7331091005_10154110000001781,"""Stephen Curry addresses rumors in a candid interview. (via Twitter)""","""Stephen Curry update, breaking news""",native_video,https://www.facebook.com/bleacherreport/posts/10154110000001781,2016-06-06 06:44:00,16422,21631,17224,15854,38656,11278,25513,12349
7331091005_10154110000001782,"""Russell Westbrook makes franchise history with a record-breaking night. (via Twitter)""","""Russell Westbrook update, breaking news""",photo,https://www.facebook.com/bleacherreport/posts/10154110000001782,"June 08, 2016 18:12",4603,27769,31130,35202,9183,11145,1400,11213
7331091005_10154110000001783,"""James Harden leads his team to a huge comeback win, silencing critics. (reportedly)""","""James Harden update, breaking news""",video,https://www.facebook.com/bleacherreport/posts/10154110000001783,"June 17, 2016 10:19",38177,17743,7123,8192,10897,6480,25778,37433
7331091005_10154110000001784,"""LeBron James was traded last night, and fans are still reacting. (via Twitter)""","""LeBron James update, breaking news""",native_video,https://www.facebook.com/bleacherreport/posts/10154110000001784,2016-06-13 17:20:00,47136,38780,8840,44089,8222,8084,46464,29595
7331091005_10154110000001785,"""LeBron James will likely be the No. 1 pick of the NBA Draft, but who should it be? (sources say)""","""LeBron James update, breaking news""",Timeline Photos,https://www.facebook.com/bleacherreport/posts/10154110000001785,2016/06/18 16:30,4620,21915,2995,41627,7711,37574,34265,49943
7331091005_10154110000001786,"""Kawhi Leonard makes franchise history with a record-breaking night. (via ESPN)""","""Kawhi Leonard update, breaking news""",native_video,https://www.facebook.com/bleacherreport/posts/10154110000001786,2016-06-07 12:50:00,45173,33640,10155,34731,7347,48821,3091,16029
7331091005_10154110000001787,"""Kyrie Irving will likely be the No. 1 pick of the NBA Draft, but who should it be? (reportedly)""","""Kyrie Irving update, breaking news""",native_video,https://www.facebook.com/bleacherreport/posts/10154110000001787,2016-06-16 05:24:00,1126,19087,33409,8884,19726,21735,1117,38216
7331091005_10154110000001788,"""Kawhi Leonard just dropped a triple-double, and the crowd went crazy. (via Twitter)""","""Kawhi Leonard update, breaking news""",link,https://www.facebook.com/bleacherreport/posts/10154110000001788,"June 11, 2016 06:24",20823,13827,10672,6955,29042,12753,12244,19641
7331091005_10154110000001789,"""Chris Paul addresses rumors in a candid interview. (via ESPN)""","""Chris Paul update, breaking news""",photo,https://www.facebook.com/bleacherreport/posts/10154110000001789,"June 11, 2016 06:32",7072,37719,49234,39693,38262,515,16419,15322
7331091005_10154110000001790,"""Chris Paul suffers an injury ahead of the playoffs, sources say. (via Twitter)""","""Chris Paul update, breaking news""",native_video,https://www.facebook.com/bleacherreport/posts/10154110000001790,2016/06/06 07:20,37772,46047,561,42544,31470,49950,33325,44979
7331091005_10154110000001791,"""Russell Westbrook will likely be the No. 1 pick of the NBA Draft, but who should it be? (via Twitter)""","""Russell Westbrook update, breaking news""",native_video,https://www.facebook.com/bleacherreport/posts/10154110000001791,2016/06/18 17:54,38122,34531,5785,32014,46719,38884,8017,23269
7331091005_10154110000001792,"""Derrick Rose addresses rumors in a candid interview. (via Twitter)""","""Derrick Rose update, breaking news""",link,https://www.facebook.com/bleacherreport/posts/10154110000001792,2016-06-16 06:24:00,40262,19848,20686,14422,7819,43479,38272,34042
7331091005_10154110000001793,"""Stephen Curry was traded last night, and fans are still reacting. (sources say)""","""Stephen Curry update, breaking news""",photo,https://www.facebook.com/bleacherreport/posts/10154110000001793,2016-06-12 12:57:00,23050,23803,45274,46729,18683,44381,18941,33434
7331091005_10154110000001794,"""LeBron James just dropped a triple-double, and the crowd went crazy. (via ESPN)""","""LeBron James update, breaking news""",native_video,https://www.facebook.com/bleacherreport/posts/10154110000001794,2016/06/10 01:18,14158,32718,45388,23331,41007,46698,8370,48274
7331091005_10154110000001795,"""Ben Simmons was traded last night, and fans are still reacting. (via Twitter)""","""Ben Simmons update, breaking news""",native_video,https://www.facebook.com/bleacherreport/posts/10154110000001795,2016/06/05 01:45,13447,21366,1696,6213,7911,41782,21117,30497
7331091005_10154110000001796,"""Ben Simmons addresses rumors in a candid interview. (via NBA TV)""","""Ben Simmons update, breaking news""",photo,https://www.facebook.com/bleacherreport/posts/10154110000001796,2016/06/18 19:04,32934,33607,25382,40264,24458,3343,8367,49753
7331091005_10154110000001797,"""Kyrie Irving addresses rumors in a candid interview. (via Twitter)""","""Kyrie Irving update, breaking news""",photo,https://www.facebook.com/bleacherreport/posts/10154110000001797,"June 08, 2016 19:42",44385,28042,32694,26648,25478,22301,4314,20642
7331091005_10154110000001798,"""LeBron James addresses rumors in a candid interview. (via Twitter)""","""LeBron James update, breaking news""",Timeline Photos,https://www.facebook.com/bleacherreport/posts/10154110000001798,"June 15, 2016 01:38",41155,9238,23704,38317,24059,38289,9223,32671
7331091005_10154110000001799,"""Stephen Curry is drawing interest from multiple teams, according to reports. (via Twitter)""","""Stephen Curry update, breaking news""",video,https://www.facebook.com/bleacherreport/posts/10154110000001799,"June 12, 2016 13:51",813,40105,27969,23859,11335,34146,35010,1169
7331091005_10154110000001800,"""Kyrie Irving suffers an injury ahead of the playoffs, sources say. (via Twitter)""","""Kyrie Irving update, breaking news""",Timeline Photos,https://www.facebook.com/bleacherreport/posts/10154110000001800,2016-06-06 08:00:00,16272,36805,4937,28318,12276,22016,40304,47899
7331091005_10154110000001801,"""James Harden was traded last night, and fans are still reacting. (via NBA TV)""","""James Harden update, breaking news""",native_video,https://www.facebook.com/bleacherreport/posts/10154110000001801,"June 06, 2016 08:04",22518,12563,21733,11087,10958,48041,45596,18101
7331091005_10154110000001802,"""LeBron James was traded last night, and fans are still reacting. (via NBA TV)""","""LeBron James update, breaking news""",Timeline Photos,https://www.facebook.com/bleacherreport/posts/10154110000001802,2016/06/10 02:14,18109,1687,9734,1242,5252,42151,23772,45954
7331091005_10154110000001803,"""LeBron James was traded last night, and fans are still reacting. (reportedly)""","""LeBron James update, breaking news""",link,https://www.facebook.com/bleacherreport/posts/10154110000001803,2016-06-17 14:39:00,3217,41950,30538,38766,7042,22328,37362,16650
7331091005_10154110000001804,"""LeBron James delivers a clutch performance in the final minutes. (sources say)""","""LeBron James update, breaking news""",Timeline Photos,https://www.facebook.com/bleacherreport/posts/10154110000001804,2016-06-05 02:12:00,15704,28326,14717,46857,5305,37747,14663,11001
7331091005_10154110000001805,"""LeBron James delivers a clutch performance in the final minutes. (via ESPN)""","""LeBron James update, breaking news""",link,https://www.facebook.com/bleacherreport/posts/10154110000001805,"June 17, 2016 15:05",8046,49466,37693,2361,48037,27750,19697,35999
7331091005_10154110000001806,"""Stephen Curry is drawing interest from multiple teams, according to reports. (reportedly)""","""Stephen Curry update, breaking news""",native_video,https://www.facebook.com/bleacherreport/posts/10154110000001806,2016/06/07 14:30,42182,48612,22875,30020,46922,40997,9439,33056
7331091005_10154110000001807,"""LeBron James opts out of his contract, testing free agency this summer. (reportedly)""","""LeBron James update, breaking news""",link,https://www.facebook.com/bleacherreport/posts/10154110000001807,2016-06-13 21:10:00,16702,5240,41329,40196,17318,23670,14089,895
7331091005_10154110000001808,"""Derrick Rose opts out of his contract, testing free agency this summer. (via NBA TV)""","""Derrick Rose update, breaking news""",photo,https://www.facebook.com/bleacherreport/posts/10154110000001808,"June 08, 2016 20:48",42480,4807,39559,1890,48877,48645,48296,17672
7331091005_10154110000001809,"""Chris Paul will likely be the No. 1 pick of the NBA Draft, but who should it be? (sources say)""","""Chris Paul update, breaking news""",link,https://www.facebook.com/bleacherreport/posts/10154110000001809,2016/06/13 21:30,27831,34514,888,12975,5414,12520,43921,14304
7331091005_10154110000001810,"""Russell Westbrook was traded last night, and fans are still reacting. (via ESPN)""","""Russell Westbrook update, breaking news""",link,https://www.facebook.com/bleacherreport/posts/10154110000001810,2016/06/08 21:00,1162,8290,28002,43860,25436,15422,37041,27552
7331091005_10154110000001811,"""LeBron James will likely be the No. 1 pick of the NBA Draft, but who should it be? (sources say)""","""LeBron James update, breaking news""",Timeline Photos,https://www.facebook.com/bleacherreport/posts/10154110000001811,"June 10, 2016 03:17",5065,7844,2891,20666,30314,21696,20835,18908
7331091005_10154110000001812,"""Chris Paul addresses rumors in a candid interview. (via ESPN)""","""Chris Paul update, breaking news""",native_video,https://www.facebook.com/bleacherreport/posts/10154110000001812,2016/06/13 22:00,48800,601,18530,5258,7654,4664,16985,2514
7331091005_10154110000001813,"""Stephen Curry is drawing interest from multiple teams, according to reports. (via ESPN)""","""Stephen Curry update, breaking news""",Timeline Photos,https://www.facebook.com/bleacherreport/posts/10154110000001813,"June 10, 2016 03:31",18394,1797,41823,30308,30661,25760,6664,21440
7331091005_10154110000001814,"""Kevin Durant just dropped a triple-double, and the crowd went crazy. (via Twitter)""","""Kevin Durant update, breaking news""",Timeline Photos,https://www.facebook.com/bleacherreport/posts/10154110000001814,"June 15, 2016 04:34",1967,4170,26810,26180,23754,12463,23832,25691
7331091005_10154110000001815,"""Kyrie Irving leads his team to a huge comeback win, silencing critics. (via Twitter)""","""Kyrie Irving update, breaking news""",photo,https://www.facebook.com/bleacherreport/posts/10154110000001815,"June 12, 2016 16:15",44882,37579,1401,3638,41255,34705,39468,141
7331091005_10154110000001816,"""Kyrie Irving suffers an injury ahead of the playoffs, sources say. (via Twitter)""","""Kyrie Irving update, breaking news""",native_video,https://www.facebook.com/bleacherreport/posts/10154110000001816,2016/06/12 16:24,13321,11719,45673,20096,22545,26005,26671,8
7331091005_10154110000001817,"""Stephen Curry will likely be the No. 1 pick of the NBA Draft, but who should it be? (reportedly)""","""Stephen Curry update, breaking news""",photo,https://www.facebook.com/bleacherreport/posts/10154110000001817,2016-06-17 17:41:00,19614,28985,43776,47000,15138,14139,3140,41261
7331091005_10154110000001818,"""Kyrie Irving suffers an injury ahead of the playoffs, sources say. (sources say)""","""Kyrie Irving update, breaking news""",video,https://www.facebook.com/bleacherreport/posts/10154110000001818,"June 12, 2016 16:42",29889,47234,40238,31230,3511,37391,48719,3025
7331091005_10154110000001819,"""Russell Westbrook suffers an injury ahead of the playoffs, sources say. (reportedly)""","""Russell Westbrook update, breaking news""",link,https://www.facebook.com/bleacherreport/posts/10154110000001819,2016-06-20 06:45:00,12099,43609,7987,12323,31374,1479,19988,14617
7331091005_10154110000001820,"""LeBron James addresses rumors in a candid interview. (via ESPN)""","""LeBron James update, breaking news""",video,https://www.facebook.com/bleacherreport/posts/10154110000001820,"June 20, 2016 07:00",43574,8585,15355,8910,36760,30103,817,16699
7331091005_10154110000001821,"""Ben Simmons was traded last night, and fans are still reacting. (via NBA TV)""","""Ben Simmons update, breaking news""",link,https://www.facebook.com/bleacherreport/posts/10154110000001821,"June 12, 2016 17:09",12854,48030,22916,13670,19442,21625,17111,25025
7331091005_10154110000001822,"""Stephen Curry leads his team to a huge comeback win, silencing critics. (via NBA TV)""","""Stephen Curry update, breaking news""",native_video,https://www.facebook.com/bleacherreport/posts/10154110000001822,"June 06, 2016 09:28",45983,47958,38973,20575,20085,48539,17889,47341
7331091005_10154110000001823,"""Ben Simmons makes franchise history with a record-breaking night. (via Twitter)""","""Ben Simmons update, breaking news""",photo,https://www.facebook.com/bleacherreport/posts/10154110000001823,2016-06-08 22:18:00,47096,10421,15518,48335,43894,45773,29138,45184
7331091005_10154110000001824,"""Chris Paul suffers an injury ahead of the playoffs, sources say. (via ESPN)""","""Chris Paul update, breaking news""",video,https://www.facebook.com/bleacherreport/posts/10154110000001824,2016/06/05 03:12,8582,5168,8915,16752,10998,16344,38519,46605
7331091005_10154110000001825,"""Kawhi Leonard addresses rumors in a candid interview. (reportedly)""","""Kawhi Leonard update, breaking news""",video,https://www.facebook.com/bleacherreport/posts/10154110000001825,"June 17, 2016 19:25",36580,23335,36324,17750,29591,11301,23148,18554
7331091005_10154110000001826,"""Ben Simmons just dropped a triple-double, and the crowd went crazy. (reportedly)""","""Ben Simmons update, breaking news""",Timeline Photos,https://www.facebook.com/bleacherreport/posts/10154110000001826,2016-06-15 06:46:00,25196,38463,36074,25205,12648,2549,12566,13425
